name,parentFolder,lastFolder,pathDepth,functionType,fullName,expression
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410008_Murrumbidgee_3,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410008_Murrumbidgee_3.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410008_UNREG_Murrumbidgee_3_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410008_Murrumbidgee_3,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410008_Murrumbidgee_3.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410008_UNREG_Murrumbidgee_3_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410008_Goodradigbee,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410008_Goodradigbee.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410008_UNREG_Goodradigbee_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410008_Goodradigbee,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410008_Goodradigbee.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410008_UNREG_Goodradigbee_WU@Number of Shares
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410033_Murrumbidgee_1,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410033_Murrumbidgee_1.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410033_UNREG_Murrumbidgee_1_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410033_Murrumbidgee_1,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410033_Murrumbidgee_1.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410033_UNREG_Murrumbidgee_1_WU@Order / Use Debit
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Murrumbidgee_2,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Murrumbidgee_2.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_Murrumbidgee_2_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Murrumbidgee_2,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Murrumbidgee_2.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_Murrumbidgee_2_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Numeralla_E,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Numeralla_E.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_NumerallaE_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Numeralla_E,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Numeralla_E.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_NumerallaE_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Numeralla_W,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Numeralla_W.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_NumerallaW_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Numeralla_W,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Numeralla_W.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_NumerallaW_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410176_Yass_Lower,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410176_Yass_Lower.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410176_UNREG_Yass_Lower_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410176_Yass_Lower,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410176_Yass_Lower.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410176_UNREG_Yass_Lower_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410176_Yass_Upper,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410176_Yass_Upper.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410176_UNREG_Yass_Upper_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410176_Yass_Upper,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410176_Yass_Upper.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410176_UNREG_Yass_Upper_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410777_Murrumbidgee_3,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410777_Murrumbidgee_3.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410777_UNREG_Murrumbidgee_3_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410777_Murrumbidgee_3,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410777_Murrumbidgee_3.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410777_UNREG_Murrumbidgee_3_WU@Number of Shares
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410770_Queanbeyan,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410770_Queanbeyan.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410770_UNREG_Queanbeyan_WU@Order / Use Debit
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410770_Queanbeyan,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410770_Queanbeyan.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410770_UNREG_Queanbeyan_WU@Number of Shares
$mv_Bredbo_referenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Bredbo_referenceGauge,UMB_Bredbo_at_Bredbo_Stn_41000270/Downstream Flow\Downstream Flow
$mv_Murrumbidgee_1_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Murrumbidgee_1_ReferenceGauge,UMB_Murrumbidgee_R_at_Mittagang_Xing_410033/Downstream Flow\Downstream Flow
$mv_Murrumbidgee_3_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Murrumbidgee_3_ReferenceGauge,UMB_Murrumbidgee_R_at_Halls_Xing_410777/Downstream Flow\Downstream Flow
$mv_Yass_Upper_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Yass_Upper_ReferenceGauge,UMB_Yass_R_at_Macks_Reef_Rd_410851/Downstream Flow\Downstream Flow
$mv_Yass_Lower_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Yass_Lower_ReferenceGauge,UMB_Yass_River_at_Yass_410026/Downstream Flow\Downstream Flow
$mv_Queanbeyan_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Queanbeyan_ReferenceGauge,UMB_Queanbeyan_R_at_ACT_Border_410770/Downstream Flow\Downstream Flow
$mv_Numeralla_W_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Numeralla_W_ReferenceGauge,UMB_Cooma_Ck_At_Cooma_no2_410081/Downstream Flow\Downstream Flow
$mv_Numeralla_E_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Numeralla_E_ReferenceGauge,UMB_Numeralla_R_at_Numeralla_School_410062/Downstream Flow\Downstream Flow
$mv_Murrumbidgee_2_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Murrumbidgee_2_ReferenceGauge,UMB_Murrumbidgee_R_at_Billilingra_410050/Downstream Flow\Downstream Flow
$mv_Goodradigbee_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Goodradigbee_ReferenceGauge,UMB_Goodradigbee_R_at_Wee_Jasper_410024/Downstream Flow\Downstream Flow
$mv_Molonglo_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Molonglo_ReferenceGauge,UMB_Molongolo_at_Burbong_410705/Downstream Flow\Downstream Flow
$ts_above_Tantangara_rain,$Other_storages,$Other_storages.Tantangara,3,TimeSeriesVariable,$Other_storages.Tantangara.ts_above_Tantangara_rain,SILO_Climate.source_Rain_data_csv.Rain_HW_Inflow_Murridgee_River_above_Tantangara_410535
$mv_above_Tantangara_rain_12_months,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_above_Tantangara_rain_12_months,Functions/Functions\Functions@Other_storages@Tantangara@$ts_above_Tantangara_rain
$tv_Evap,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,TimeSeriesVariable,$NSW_Towns_Urban_Demand.Yass.tv_Evap,SILO_Climate.source_FAO56_data_csv.FAO56_Ung_Inflow_Kittys_ck_to_Yass_Dam
$tv_Rainfall,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,TimeSeriesVariable,$NSW_Towns_Urban_Demand.Yass.tv_Rainfall,SILO_Climate.source_Rain_data_csv.Rain_Ung_Inflow_Kittys_ck_to_Yass_Dam
$pv_MonthlyDeficit,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,Pattern Variable,$NSW_Towns_Urban_Demand.Yass.pv_MonthlyDeficit,{4.759235858
$mv_Tantangara_volume,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_Tantangara_volume,UMB_Tantangara_Dam/Storage Volume\Storage Volume
$mv_Tantangara_inflows,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_Tantangara_inflows,UMB_Tantangara_Dam_SID/Downstream Flow\Downstream Flow
$mv_Tantangara_expected_env_release,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_Tantangara_expected_env_release,UMB_Tantangara_release_Murrumbidgee/Rules Based Orders\Rules Based Orders@Orders@Arriving Current Timestep (expected)
$pv_MonthlyUsage,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,Pattern Variable,$NSW_Towns_Urban_Demand.Yass.pv_MonthlyUsage,{12.3
$mv_Rainfall_7days,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,Modelled Variable,$NSW_Towns_Urban_Demand.Yass.mv_Rainfall_7days,Functions/Functions\Functions@NSW_Towns_Urban_Demand@Yass@$tv_Rainfall
$mv_Evap_7days,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,Modelled Variable,$NSW_Towns_Urban_Demand.Yass.mv_Evap_7days,Functions/Functions\Functions@NSW_Towns_Urban_Demand@Yass@$tv_Evap
$mv_Goodragigbee_R_at_weir,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_Goodragigbee_R_at_weir,UMB_Goodradigbee_R_at_weir_410579/Downstream Flow\Downstream Flow
$pv_Jerrabomberra_monthly_pattern,$Env_flows,$Env_flows.Jerrabomberra,3,Pattern Variable,$Env_flows.Jerrabomberra.pv_Jerrabomberra_monthly_pattern,{0
$pv_MonthlyDeficit,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,Pattern Variable,$NSW_Towns_Urban_Demand.Cooma.pv_MonthlyDeficit,{3.975469376
$pv_MonthlyUsage,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,Pattern Variable,$NSW_Towns_Urban_Demand.Cooma.pv_MonthlyUsage,{10.96
$tv_Evap,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,TimeSeriesVariable,$NSW_Towns_Urban_Demand.Cooma.tv_Evap,SILO_Climate.source_FAO56_data_csv.FAO56_Ung_Inflow_410063_to_Numeralla_R
$pv_Bendora_ACT_Env_release,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.pv_Bendora_ACT_Env_release,{23
$tv_Rainfall,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,TimeSeriesVariable,$NSW_Towns_Urban_Demand.Cooma.tv_Rainfall,SILO_Climate.source_Rain_data_csv.Rain_Ung_Inflow_410063_to_Numeralla_R
$mv_Evap_7days,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,Modelled Variable,$NSW_Towns_Urban_Demand.Cooma.mv_Evap_7days,Functions/Functions\Functions@NSW_Towns_Urban_Demand@Cooma@$tv_Evap
$mv_Rainfall_7days,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,Modelled Variable,$NSW_Towns_Urban_Demand.Cooma.mv_Rainfall_7days,Functions/Functions\Functions@NSW_Towns_Urban_Demand@Cooma@$tv_Rainfall
$pv_PMF_release,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.pv_PMF_release,{0
$pv_RMF_release,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.pv_RMF_release,{150
$mv_DS_Bendora,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.mv_DS_Bendora,UMB_Cotter_R_below_Bendora_Dam_410747/Downstream Flow\Downstream Flow
$mv_Bendora_PMF_last_2_months,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.mv_Bendora_PMF_last_2_months,Functions/Functions\Functions@ICON_storages@Bendora@ACT_Env_Guidelines@$f_Bendora_PMF_threshold@$f_Bendora_PMF_threshold
$mv_Bendora_RMF_3day_flow_trigger,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.mv_Bendora_RMF_3day_flow_trigger,Functions/Functions\Functions@ICON_storages@Bendora@ACT_Env_Guidelines@$f_Bendora_RMF_threshold@$f_Bendora_RMF_threshold
$mv_Bendora_RMF_last_2_months,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.mv_Bendora_RMF_last_2_months,Functions/Functions\Functions@ICON_storages@Bendora@ACT_Env_Guidelines@$f_Bendora_RMF_trigger_3day@$f_Bendora_RMF_trigger_3day
$mv_Urban_demand_365_days,$ACT_Demand,$ACT_Demand.Water_Restriction_Triggers,3,Modelled Variable,$ACT_Demand.Water_Restriction_Triggers.mv_Urban_demand_365_days,Functions/Functions\Functions@ACT_AnnualTake@Urban_demands@$f_Urban_demand@$f_Urban_demand
$mv_Urban_demand_30_days,$ACT_Demand,$ACT_Demand.Water_Restriction_Triggers,3,Modelled Variable,$ACT_Demand.Water_Restriction_Triggers.mv_Urban_demand_30_days,Functions/Functions\Functions@ACT_AnnualTake@Urban_demands@$f_Urban_demand@$f_Urban_demand
$pwl_Target_residential_consumption,$ACT_Demand,$ACT_Demand.Water_Restriction_Triggers,3,Linear Variable,$ACT_Demand.Water_Restriction_Triggers.pwl_Target_residential_consumption,{1|190}{2|180}{3|165}{4|145}{5|120}{6|80}
$pv_Cotter_ACT_Env_Release,$ICON_storages,$ICON_storages.Cotter.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Cotter.ACT_Env_Guidelines.pv_Cotter_ACT_Env_Release,{15
$pv_Cotter_small_fresh,$ICON_storages,$ICON_storages.Cotter.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Cotter.ACT_Env_Guidelines.pv_Cotter_small_fresh,{0
$mv_DS_Cotter,$ICON_storages,$ICON_storages.Cotter.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Cotter.ACT_Env_Guidelines.mv_DS_Cotter,UMB_Cotter_R_at_Kiosk_410700/Downstream Flow\Downstream Flow
$mv_Cotter_SF_last_2_months,$ICON_storages,$ICON_storages.Cotter.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Cotter.ACT_Env_Guidelines.mv_Cotter_SF_last_2_months,Functions/Functions\Functions@ICON_storages@Cotter@ACT_Env_Guidelines@$f_Cotter_small_fresh_threshold@$f_Cotter_small_fresh_threshold
$pv_Googong_small_fresh,$ICON_storages,$ICON_storages.Googong.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Googong.ACT_Env_Guidelines.pv_Googong_small_fresh,{0
$mv_Googong_SF_last_2_months,$ICON_storages,$ICON_storages.Googong.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Googong.ACT_Env_Guidelines.mv_Googong_SF_last_2_months,Functions/Functions\Functions@ICON_storages@Googong@ACT_Env_Guidelines@$f_Googong_small_fresh_threshold@$f_Googong_small_fresh_threshold
$mv_DS_Googong,$ICON_storages,$ICON_storages.Googong.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Googong.ACT_Env_Guidelines.mv_DS_Googong,UMB_Googong_Res_at_Dam_410748/Downstream Flow\Downstream Flow
$mv_US_Googong,$ICON_storages,$ICON_storages.Googong.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Googong.ACT_Env_Guidelines.mv_US_Googong,UMB_Googong_Dam_SID/Downstream Flow\Downstream Flow
$mv_DS_410738,$ICON_storages,$ICON_storages.Cotter.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Cotter.ACT_Env_Guidelines.mv_DS_410738,UMB_Murrumbidgee_R_at_Mt_MacDoland_410738/Downstream Flow\Downstream Flow
$pwl_Target_residential_consumption_2010,$ACT_Demand,$ACT_Demand.Water_Restrictions_2010,3,Linear Variable,$ACT_Demand.Water_Restrictions_2010.pwl_Target_residential_consumption_2010,{1|180}{2|150}{3|130}{4|90}
$mv_410781_reference_gauge,$ICON_storages,$ICON_storages.Googong.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Googong.ACT_Env_Guidelines.mv_410781_reference_gauge,UMB_Queanbeyan_R_US_Googong_410781/Downstream Flow\Downstream Flow
$mv_410730_reference_gauge,$ICON_storages,$ICON_storages.Corin.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Corin.ACT_Env_Guidelines.mv_410730_reference_gauge,UMB_Cotter_R_at_Gingera_410730/Downstream Flow\Downstream Flow
$mv_US_M2G_flow,$Env_flows,$Env_flows.Murrumbidgee,3,Modelled Variable,$Env_flows.Murrumbidgee.mv_US_M2G_flow,UMB_Murrumbidgee_US_Angle_Crossing/Downstream Flow\Downstream Flow
$ts_M2G_protected_flow,$Env_flows,$Env_flows.Murrumbidgee,3,TimeSeriesVariable,$Env_flows.Murrumbidgee.ts_M2G_protected_flow,Protected_flows.Murrumbidgee_flows_with_Tantangara_eflows_csv.Latest Run_Gauge_41001702_Downstream Flow
$pv_Emergency,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Pattern Variable,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.pv_Emergency,{20
$pv_Low,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Pattern Variable,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.pv_Low,{40
$pv_High,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Pattern Variable,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.pv_High,{356
$pv_Medium,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Pattern Variable,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.pv_Medium,{149
$pv_season,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Pattern Variable,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.pv_season,{1
